"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","tissue"
"Vsig10l",0.554814070407156,-0.0369568331351007,0.667,0.333,1,"Vsig10l","RM"
"Topors",0.554967885695955,0.0248565771755921,1,1,1,"Topors","RM"
"Ddx19a",0.55499845172666,0.189961912839232,1,1,1,"Ddx19a","RM"
"Spag4",0.555065123559516,-0.0318111248524464,1,0.333,1,"Spag4","RM"
"Pars2",0.555065123559516,-0.0318111248524464,1,0.333,1,"Pars2","RM"
"Setd3",0.555129289772569,0.262057198119932,1,1,1,"Setd3","RM"
"Neurl3",0.555262315724971,0.133420311641473,1,1,1,"Neurl3","RM"
"Ormdl2",0.55546061602431,0.0108610895468341,1,1,1,"Ormdl2","RM"
"Wscd2",0.555465075426136,0.0496782814978902,1,0.333,1,"Wscd2","RM"
"Wdr18",0.555471002491142,0.213631531705022,1,1,1,"Wdr18","RM"
"Fam193b",0.555529765338215,0.166673722258208,1,1,1,"Fam193b","RM"
"2810402E24Rik",0.555543294257748,0.134195655919846,1,1,1,"2810402E24Rik","RM"
"Tmem168",0.555576359071664,0.204444463990261,1,0.667,1,"Tmem168","RM"
"Atp11a",0.555753881009776,0.0547951578245705,1,0.333,1,"Atp11a","RM"
"Pnkd",0.555809592770748,0.234550604526226,1,1,1,"Pnkd","RM"
"Orc3",0.555854763259185,0.187809899529689,1,1,1,"Orc3","RM"
"Stamos",0.555960278333534,0.0679979440581553,1,0,1,"Stamos","RM"
"Whrn",0.555960278333534,0.0679979440581553,1,0,1,"Whrn","RM"
"Gm45552",0.555960278333534,0.0679979440581553,1,0,1,"Gm45552","RM"
"Kdm8",0.555960278333534,0.0679979440581553,1,0,1,"Kdm8","RM"
"Gm48045",0.555960278333534,0.0679979440581553,1,0,1,"Gm48045","RM"
"D130020L05Rik",0.555960278333534,0.0679979440581553,1,0,1,"D130020L05Rik","RM"
"E430002N23Rik",0.555960278333534,0.0679979440581553,1,0,1,"E430002N23Rik","RM"
"Slc50a1",0.556061234980464,0.248230039063682,1,1,1,"Slc50a1","RM"
"Rwdd3",0.556164715919643,0.070689258622465,1,0,1,"Rwdd3","RM"
"Aqp11",0.556164715919643,0.070689258622465,1,0,1,"Aqp11","RM"
"Gemin6",0.55620883937794,0.125184133969992,1,0.667,1,"Gemin6","RM"
"Ap5s1",0.556461907022565,-0.0360870842757826,1,0.667,1,"Ap5s1","RM"
"Mrpl19",0.55670977669951,0.233906519111638,1,1,1,"Mrpl19","RM"
"Paxx",0.556810465915435,0.0431803089566443,1,1,1,"Paxx","RM"
"Stip1",0.556962972273812,-0.00653515833654542,1,1,1,"Stip1","RM"
"Kbtbd7",0.557450941245584,-0.0333973050823981,1,0.667,1,"Kbtbd7","RM"
"Top1mt",0.557607109347379,0.070970319649114,1,0.333,1,"Top1mt","RM"
"Anks3",0.557698818390663,0.13790598566949,1,1,1,"Anks3","RM"
"Gnl2",0.557769831798183,0.21513236556882,1,1,1,"Gnl2","RM"
"Me2",0.55783844741458,0.285718740654979,1,1,1,"Me2","RM"
"Vps26b",0.558147052765935,0.187681639080781,1,1,1,"Vps26b","RM"
"Mtmr9",0.558180378393117,0.132662317927309,1,1,1,"Mtmr9","RM"
"Trbv14",0.558340885572823,-0.0337117372157205,0.333,0.333,1,"Trbv14","RM"
"Epha3",0.558347519375379,0.0723031720765459,1,0,1,"Epha3","RM"
"Pkd2l2",0.558506503933347,-0.0276797374171276,1,0.333,1,"Pkd2l2","RM"
"Gm17552",0.558506503933347,-0.0276797374171276,1,0.333,1,"Gm17552","RM"
"Ddx1",0.558522349864091,-0.0198095305324756,1,1,1,"Ddx1","RM"
"Lbhd1",0.558577141812298,-0.0400500561773867,0.667,0.333,1,"Lbhd1","RM"
"Fam114a1",0.558610448719371,-0.0293302755953215,1,0.333,1,"Fam114a1","RM"
"2810013P06Rik",0.558713219430842,0.24029210373755,1,1,1,"2810013P06Rik","RM"
"Klhl3",0.558796647863478,0.0734498973103732,1,0.333,1,"Klhl3","RM"
"Sdhaf1",0.5588013471572,0.205926114589282,1,1,1,"Sdhaf1","RM"
"Commd1",0.559226045717956,0.258081031751617,1,1,1,"Commd1","RM"
"Zxdb",0.559345552589166,-0.0204974692989897,1,1,1,"Zxdb","RM"
"Gm15832",0.559380055170081,0.0676501827182361,1,0,1,"Gm15832","RM"
"Gm29112",0.559380055170081,0.0676501827182361,1,0,1,"Gm29112","RM"
"Otud7b",0.55969263877292,0.160905954997024,1,1,1,"Otud7b","RM"
"Jade1",0.559811303383229,0.00622941657471365,1,1,1,"Jade1","RM"
"Vps9d1",0.559895384569974,-0.026105094963939,1,0.667,1,"Vps9d1","RM"
"Kif3a",0.559994290840542,-0.0314607117492089,1,0.333,1,"Kif3a","RM"
"Exog",0.560008609913696,0.0649922501513898,1,0.333,1,"Exog","RM"
"Leprot",0.560017077536428,0.00850202406130274,1,1,1,"Leprot","RM"
"Htt",0.560036381725066,-0.0108887556145109,1,1,1,"Htt","RM"
"1810030O07Rik",0.560085015527415,0.0381102918442033,1,1,1,"1810030O07Rik","RM"
"Gm45615",0.560106722487243,-0.0259036879726244,0.667,0.333,1,"Gm45615","RM"
"Kcnmb4os2",0.560106722487243,-0.0259036879726244,0.667,0.333,1,"Kcnmb4os2","RM"
"Lancl2",0.560241040380083,-0.0303388472778627,1,0.667,1,"Lancl2","RM"
"Tmem87b",0.560604993284987,0.163544032397996,1,0.667,1,"Tmem87b","RM"
"Hipk1",0.560742170833358,0.0377145306647964,1,1,1,"Hipk1","RM"
"Tnpo2",0.560894444385826,0.14837869617094,1,1,1,"Tnpo2","RM"
"Kidins220",0.560898215081168,0.0185931379628421,1,1,1,"Kidins220","RM"
"Ctbp1",0.561103332229733,0.281686028873981,1,1,1,"Ctbp1","RM"
"Rabl6",0.561311596376756,0.00647386697055574,1,1,1,"Rabl6","RM"
"Pik3ap1",0.561313268604382,-0.00586384574274934,1,1,1,"Pik3ap1","RM"
"Sertad2",0.561412375869759,0.211250254455331,1,1,1,"Sertad2","RM"
"Dag1",0.561442219001072,-0.0187869919084636,1,0.667,1,"Dag1","RM"
"Tnrc18",0.561738688114228,0.219366447020437,1,1,1,"Tnrc18","RM"
"Cwc22",0.561788546027663,0.221710419637763,1,1,1,"Cwc22","RM"
"Mterf3",0.561805972163759,0.159785092760233,1,1,1,"Mterf3","RM"
"Glrx5",0.561988542603619,0.0643685181990503,1,1,1,"Glrx5","RM"
"Rnf25",0.562093593098364,0.114288491929636,1,0.667,1,"Rnf25","RM"
"Igf2r",0.562099011908532,0.219628302233048,1,1,1,"Igf2r","RM"
"Zfp689",0.562201029463787,0.0782613847906126,1,0.333,1,"Zfp689","RM"
"Fbxw4",0.562410257639045,0.137560528877796,1,1,1,"Fbxw4","RM"
"Cd4",0.562468311042942,0.256939116125761,1,1,1,"Cd4","RM"
"Lpcat1",0.562586077947394,-0.0156928612645593,1,1,1,"Lpcat1","RM"
"Ogfod1",0.562673998701354,0.125521797988664,1,0.667,1,"Ogfod1","RM"
"Slc35f6",0.562698980018198,-0.0131229776430837,1,1,1,"Slc35f6","RM"
"Fancg",0.562746008308147,-0.0297122237674909,1,0.667,1,"Fancg","RM"
"Ifi207",0.563019915804388,-0.0354604120058815,1,0.333,1,"Ifi207","RM"
"Acads",0.563038773312375,0.219210484959599,1,1,1,"Acads","RM"
"Arpc5l",0.563417553721072,0.26123377512688,1,1,1,"Arpc5l","RM"
"Paics",0.563425431166428,0.267083065798238,1,1,1,"Paics","RM"
"Sumf2",0.563605300229049,0.12373925607458,1,0.333,1,"Sumf2","RM"
"Tmem156",0.563638587143452,0.00592441862053483,1,1,1,"Tmem156","RM"
"Akap1",0.563762700731547,-0.0319499876574212,1,0.333,1,"Akap1","RM"
"Spryd4",0.563776992187699,-0.0294190678139319,1,0.333,1,"Spryd4","RM"
"Zcrb1",0.563801596165357,0.0781995805049858,1,1,1,"Zcrb1","RM"
"Spaca1",0.563810509180763,-0.0270382242344258,1,0.333,1,"Spaca1","RM"
"Rfxap",0.563866969181766,0.215758366981433,1,1,1,"Rfxap","RM"
"Inpp5f",0.56423959098508,0.169281327051863,1,0.333,1,"Inpp5f","RM"
"Vsir",0.564305830039555,0.0759063408299063,1,1,1,"Vsir","RM"
"Fam216a",0.564384546536667,0.00171241131018662,1,1,1,"Fam216a","RM"
"Pgrmc2",0.564493464960093,0.034992434941983,1,1,1,"Pgrmc2","RM"
"Hdac2",0.564630639952376,0.214980110154544,1,1,1,"Hdac2","RM"
"2310057M21Rik",0.564889343119884,0.1208155173604,1,1,1,"2310057M21Rik","RM"
"Rhobtb3",0.564982973534415,-0.0353901794841129,0.667,0.333,1,"Rhobtb3","RM"
"Skiv2l",0.565108956954538,0.193601328329124,1,1,1,"Skiv2l","RM"
"Nipal3",0.565541491422886,0.17472695549149,1,1,1,"Nipal3","RM"
"Smim15",0.565579301554631,0.0625817130343019,1,1,1,"Smim15","RM"
"Acvr1b",0.566062409504243,0.0960769688328451,1,0.667,1,"Acvr1b","RM"
"Dhx29",0.566123449905494,0.00779994365811687,1,1,1,"Dhx29","RM"
"Cul9",0.566130308457345,-0.0310419135589106,1,0.667,1,"Cul9","RM"
"Lca5",0.567037901609919,-0.025920294898119,1,0.333,1,"Lca5","RM"
"Rttn",0.567236200213605,-0.0146042047188988,1,0.667,1,"Rttn","RM"
"Lysmd3",0.567342229023627,0.208062256616541,1,1,1,"Lysmd3","RM"
"Fbxl12os",0.567406871924273,-0.0274840246516126,1,0.667,1,"Fbxl12os","RM"
"Cbx6",0.567422522878648,-0.0189268657889836,1,0.667,1,"Cbx6","RM"
"Ptcd2",0.567711548912896,0.0276359213671165,1,1,1,"Ptcd2","RM"
"Rfesd",0.567822815376721,0.156121593933337,1,0.667,1,"Rfesd","RM"
"Nisch",0.567870651190369,0.0513020831609057,1,1,1,"Nisch","RM"
"Igfbp5",0.567956639556928,-0.292514819689167,0.667,0.333,1,"Igfbp5","RM"
"Lrrc29",0.568115198999375,0.068171793297741,1,0,1,"Lrrc29","RM"
"Aggf1",0.56823846474657,0.230795131436501,1,1,1,"Aggf1","RM"
"Pias1",0.568296706221516,0.214334886457021,1,1,1,"Pias1","RM"
"Zfp74",0.56846133545818,0.0910489948772049,1,0.667,1,"Zfp74","RM"
"Arf2",0.568621428041857,-0.021422835667158,1,1,1,"Arf2","RM"
"Tmem201",0.568787217960532,-0.0236402434417387,1,0.667,1,"Tmem201","RM"
"A730011C13Rik",0.568803098600041,-0.0266867953887924,1,0.333,1,"A730011C13Rik","RM"
"1700028N14Rik",0.56932034713386,0.0692308532960222,1,0,1,"1700028N14Rik","RM"
"Pfas",0.569556329450477,0.0952040599536701,1,0.667,1,"Pfas","RM"
"Mau2",0.569559115535368,0.0485154621819419,1,1,1,"Mau2","RM"
"Gatad2a",0.5695720997845,0.0665782788688699,1,1,1,"Gatad2a","RM"
"Srrd",0.569574210772472,0.148735215850425,1,1,1,"Srrd","RM"
"Nufip2",0.570126293739569,0.26230724206612,1,1,1,"Nufip2","RM"
"4833423E24Rik",0.570318022662691,-0.0304655941245549,0.333,0.333,1,"4833423E24Rik","RM"
"Dtd1",0.570408622554862,-0.0500858920707271,1,1,1,"Dtd1","RM"
"Cdc37",0.570441167440678,0.274666776277732,1,1,1,"Cdc37","RM"
"Cbx1",0.570816828172438,0.281521428599973,1,1,1,"Cbx1","RM"
"Clec3b",0.570966846571821,0.0895480805418143,0.667,0,1,"Clec3b","RM"
"Ruvbl1",0.571071215202814,0.255959241043567,1,1,1,"Ruvbl1","RM"
"Tbc1d23",0.571380093097963,0.155548138525875,1,1,1,"Tbc1d23","RM"
"Gm9776",0.571485082522386,-0.0251548930125796,1,0.333,1,"Gm9776","RM"
"Decr2",0.571633395235168,-0.0328081363153347,1,0.333,1,"Decr2","RM"
"Seh1l",0.571761465413148,0.182113017991939,1,1,1,"Seh1l","RM"
"Glyr1",0.571847799020592,0.0548940721300862,1,1,1,"Glyr1","RM"
"Tmem183a",0.57187367931516,0.188108122995525,1,1,1,"Tmem183a","RM"
"Tmem177",0.572014593806373,0.0718395745777234,1,0.333,1,"Tmem177","RM"
"Nipsnap1",0.57201691341342,0.131703815279801,1,1,1,"Nipsnap1","RM"
"Gm43331",0.572071409740465,-0.0342140503024329,1,0.667,1,"Gm43331","RM"
"Srbd1",0.572118303376344,0.178153069722935,1,0.667,1,"Srbd1","RM"
"Ndufa12",0.572353323159005,0.280887101344273,1,1,1,"Ndufa12","RM"
"Bpifa1",0.572520186975202,0.1240142726939,0.333,0,1,"Bpifa1","RM"
"Mpeg1",0.572762828930869,0.0719034972993828,1,0,1,"Mpeg1","RM"
"Zfp322a",0.572815215327992,0.181134777547909,1,0.667,1,"Zfp322a","RM"
"Tmem68",0.573288059454155,-0.0459475139993351,1,0.667,1,"Tmem68","RM"
"Acad11",0.573312137252434,0.0964293710277484,1,0.667,1,"Acad11","RM"
"Tbc1d9b",0.573340623443084,-0.00111469537538933,1,1,1,"Tbc1d9b","RM"
"Ccsap",0.573612357799286,-0.00618194147445461,1,1,1,"Ccsap","RM"
"Prune1",0.573638960520704,0.0865134723635252,1,0.333,1,"Prune1","RM"
"Ubqln1",0.573879955532482,0.201457398571446,1,1,1,"Ubqln1","RM"
"Btrc",0.574198326595706,-0.0183733322155288,1,0.667,1,"Btrc","RM"
"Gtpbp10",0.574300688942043,-0.0133002321350832,1,1,1,"Gtpbp10","RM"
"Trmt11",0.574336270265317,0.000795439195180325,1,1,1,"Trmt11","RM"
"Galnt4",0.574416885005024,0.0673997764499887,1,0.333,1,"Galnt4","RM"
"Kdm4a",0.574439516797951,0.16568462202605,1,1,1,"Kdm4a","RM"
"Slc29a1",0.574667638429787,0.158002011950362,1,1,1,"Slc29a1","RM"
"Gm19325",0.574793885328851,0.0741554285546591,1,0.333,1,"Gm19325","RM"
"2010315B03Rik",0.574917677805886,0.133274059864389,1,1,1,"2010315B03Rik","RM"
"Ehhadh",0.574917942939206,0.0674762706077998,1,0,1,"Ehhadh","RM"
"Znhit1",0.574947309900043,0.0264787325451198,1,1,1,"Znhit1","RM"
"1110051M20Rik",0.575182491539878,0.0550178679925311,1,0.333,1,"1110051M20Rik","RM"
"Gm43260",0.575284528583319,-0.0236888242642979,1,0.333,1,"Gm43260","RM"
"Fermt3",0.575340075405066,0.266867852377169,1,1,1,"Fermt3","RM"
"Hgs",0.575450342006144,-0.00668768680402798,1,1,1,"Hgs","RM"
"B020010K11Rik",0.57563827465659,0.065533755841094,1,0.333,1,"B020010K11Rik","RM"
"Rbak",0.575651871125902,0.109115383971021,1,0.667,1,"Rbak","RM"
"4930537H20Rik",0.575795799481819,-0.0228618259092879,1,0.333,1,"4930537H20Rik","RM"
"H2-K1",0.575916964617633,0.2782189023542,1,1,1,"H2-K1","RM"
"Tmem120b",0.576096542748457,0.0688833890574425,1,0,1,"Tmem120b","RM"
"Matn2",0.576657612018867,-0.029639965924501,1,0.333,1,"Matn2","RM"
"Rps6ka2",0.576657612018867,-0.029639965924501,1,0.333,1,"Rps6ka2","RM"
"Fh1",0.576790554514271,0.216609127027233,1,1,1,"Fh1","RM"
"Ssh1",0.576914315060857,0.00353812811182086,1,1,1,"Ssh1","RM"
"Add1",0.57740759203848,0.0865527423490781,1,1,1,"Add1","RM"
"Egln2",0.577504573804533,0.0324840844597539,1,1,1,"Egln2","RM"
"Abraxas1",0.577602634211194,-0.0213150621319149,1,1,1,"Abraxas1","RM"
"Gtpbp8",0.578309787737322,-0.00310994493218142,1,1,1,"Gtpbp8","RM"
"Ceacam1",0.57836523421615,-0.0201785074804886,1,0.333,1,"Ceacam1","RM"
"Pitrm1",0.578381619559511,-0.0207501890181407,1,1,1,"Pitrm1","RM"
"Mrpl51",0.579320475207061,0.246652662868491,1,1,1,"Mrpl51","RM"
"Anks6",0.579733148435932,-0.0291068172825266,0.333,0.333,1,"Anks6","RM"
"Vegfc",0.579733148435932,-0.0291068172825266,0.333,0.333,1,"Vegfc","RM"
"Sema5a",0.579733148435932,-0.0291068172825266,0.333,0.333,1,"Sema5a","RM"
"Pp2d1",0.579733148435932,-0.0291068172825266,0.333,0.333,1,"Pp2d1","RM"
"Gtf3c1",0.579833739065757,-0.0118120648673061,1,1,1,"Gtf3c1","RM"
"Tsg101",0.579839320372305,0.0517939831542517,1,1,1,"Tsg101","RM"
"Rbck1",0.579885250268112,0.257423170561414,1,1,1,"Rbck1","RM"
"Tgfb1",0.580107953032494,0.281439959462151,1,1,1,"Tgfb1","RM"
"Josd2",0.580191084093797,0.18877524597771,1,1,1,"Josd2","RM"
"Tmem8",0.580262320353073,0.101637753112563,1,0.333,1,"Tmem8","RM"
"Stx3",0.580289876038007,0.0658405026414555,1,0,1,"Stx3","RM"
"PR8-HA",0.580289876038007,0.0658405026414555,1,0,1,"PR8-HA","RM"
"Tet3",0.580295949273429,0.0626305314579352,1,1,1,"Tet3","RM"
"Gm26782",0.580303974410017,0.164217734748001,1,1,1,"Gm26782","RM"
"Colgalt1",0.580317004657121,0.00399677828306322,1,1,1,"Colgalt1","RM"
"Cdk19",0.580377169151143,0.259429294216099,1,0.667,1,"Cdk19","RM"
"Nepro",0.58038607741984,0.102821411230249,1,0.333,1,"Nepro","RM"
"Plekhb2",0.580801920001499,0.0294406981150461,1,1,1,"Plekhb2","RM"
"Gm44226",0.580919550332044,-0.0225114128060504,1,0.333,1,"Gm44226","RM"
"Pid1",0.581570146735875,-0.0209390873907418,0.667,0.333,1,"Pid1","RM"
"1810034E14Rik",0.581570452467213,0.074545035592716,1,0.667,1,"1810034E14Rik","RM"
"Napepld",0.581766902799268,0.0694575956218049,1,0,1,"Napepld","RM"
"Zfp592",0.582012136737694,0.181720905258734,1,1,1,"Zfp592","RM"
"Trim32",0.582076421442269,0.065666372230025,1,0,1,"Trim32","RM"
"Gm15327",0.582076421442269,0.065666372230025,1,0,1,"Gm15327","RM"
"Mttp",0.582085085755579,0.0641727374038852,1,0.333,1,"Mttp","RM"
"Gmfb",0.582136806051706,0.24940388761618,1,1,1,"Gmfb","RM"
"Ppp4r3b",0.582563270105904,0.253885303656355,1,1,1,"Ppp4r3b","RM"
"Rtca",0.58283918893566,0.177008794031414,1,1,1,"Rtca","RM"
"Drosha",0.58320282402174,-0.00223197570735167,1,0.667,1,"Drosha","RM"
"Chka",0.583211472936582,-0.0416828256332259,1,1,1,"Chka","RM"
"Cad",0.583249995433178,0.139893626294661,1,1,1,"Cad","RM"
"Ap1s2",0.583572333545658,0.0163512485990428,1,1,1,"Ap1s2","RM"
"Klhl20",0.583581719586936,0.0051120915151337,1,1,1,"Klhl20","RM"
"Tpd52l2",0.583898819499078,0.223617454097318,1,1,1,"Tpd52l2","RM"
"Pds5b",0.584152252593433,0.221717078464166,1,1,1,"Pds5b","RM"
"Nlk",0.584166603160644,0.0429228275351324,1,1,1,"Nlk","RM"
"Hic2",0.584327175522525,0.0616302293432687,1,0.333,1,"Hic2","RM"
"Edf1",0.584392948549519,0.162822780192431,1,1,1,"Edf1","RM"
"Dennd1c",0.584456463180914,0.24666580355386,1,1,1,"Dennd1c","RM"
"Gm26756",0.584681917425018,0.0660146120382294,1,0,1,"Gm26756","RM"
"Gm48742",0.584681917425018,0.0660146120382294,1,0,1,"Gm48742","RM"
"Apol10a",0.585332956531958,-0.028745184963749,0.333,0.333,1,"Apol10a","RM"
"Ppl",0.585332956531958,-0.028745184963749,0.333,0.333,1,"Ppl","RM"
"Rhot1",0.5853474169357,0.00048938450816971,1,1,1,"Rhot1","RM"
"Mgat1",0.585406838994163,-0.00108733127633376,1,1,1,"Mgat1","RM"
"Fam149b",0.585507402387483,0.148203519839342,1,1,1,"Fam149b","RM"
"Copb2",0.585655530088166,0.242553124626755,1,1,1,"Copb2","RM"
"Rnf2",0.585669858876311,-0.000477950791490933,1,1,1,"Rnf2","RM"
"Mpp1",0.58596940865227,0.148625835506621,1,1,1,"Mpp1","RM"
"Nagpa",0.586032133056487,0.116347488022066,1,1,1,"Nagpa","RM"
"Slc30a4",0.586103165834815,0.0687060253910261,1,0.333,1,"Slc30a4","RM"
"Il15ra",0.586607254407011,0.137249371864611,1,0.667,1,"Il15ra","RM"
"Tsen2",0.586808444492152,-0.0342962731625727,1,0.667,1,"Tsen2","RM"
"Hps3",0.586839305354565,0.00054230945047995,1,1,1,"Hps3","RM"
"Zfp128",0.586974486088171,-0.0155735875472947,1,0.333,1,"Zfp128","RM"
"Tmprss3",0.586974486088171,-0.0155735875472947,1,0.333,1,"Tmprss3","RM"
"Smpd5",0.5873080238737,0.121394613073567,1,0.667,1,"Smpd5","RM"
"Pafah1b3",0.587460596972841,-0.0572910453833355,1,0.667,1,"Pafah1b3","RM"
"Lsm14b",0.587869768716145,0.130126574807538,1,0.667,1,"Lsm14b","RM"
"Rgl2",0.587869768716145,0.130126574807538,1,0.667,1,"Rgl2","RM"
"Klra5",0.587931174549038,-0.158956860678068,1,0.333,1,"Klra5","RM"
"BC005624",0.588133410230035,0.0698314017111051,1,1,1,"BC005624","RM"
"Gm49359",0.588240319630398,0.131913238804551,1,1,1,"Gm49359","RM"
"B4galt3",0.588282534288763,-0.0139573855795483,1,1,1,"B4galt3","RM"
"Mpv17",0.588495125848316,0.118128957143457,1,0.667,1,"Mpv17","RM"
"Jtb",0.588509562058197,0.0842528417743014,1,1,1,"Jtb","RM"
"Kitl",0.588515916019194,-0.0233341471878716,1,0.333,1,"Kitl","RM"
"A130051J06Rik",0.588515916019194,-0.0233341471878716,1,0.333,1,"A130051J06Rik","RM"
"Zfp68",0.588690691648712,0.184997011918679,1,1,1,"Zfp68","RM"
"Trim41",0.588708082981349,0.163512275524877,1,1,1,"Trim41","RM"
"Coq8a",0.58880986228158,-0.0195589881228599,1,0.667,1,"Coq8a","RM"
"Cdk9",0.588830445133591,0.251973295751534,1,1,1,"Cdk9","RM"
"Usf3",0.588862705599573,0.0235478808355458,1,1,1,"Usf3","RM"
"Gm38394",0.589232777905116,0.0683770844572842,1,0.333,1,"Gm38394","RM"
"Asap1",0.589295502542133,0.0466818075062643,1,1,1,"Asap1","RM"
"Mob3b",0.58944148780756,0.070314597713989,1,0.333,1,"Mob3b","RM"
"Amn1",0.589518322906559,0.0254157469445984,1,1,1,"Amn1","RM"
"Zfp90",0.589851211823242,-0.028910874621455,1,0.667,1,"Zfp90","RM"
"Cd72",0.589855440948281,-0.0200803602065394,1,1,1,"Cd72","RM"
"Zcchc3",0.590016029166773,0.065492220798864,1,0,1,"Zcchc3","RM"
"Slc25a42",0.590016029166773,0.065492220798864,1,0,1,"Slc25a42","RM"
"Gm26660",0.590016029166773,0.065492220798864,1,0,1,"Gm26660","RM"
"Alg5",0.590103289365255,0.0707058362062911,1,1,1,"Alg5","RM"
"Ankrd11",0.590537984921159,0.26531890927455,1,1,1,"Ankrd11","RM"
"Clp1",0.590565825687937,0.230809991612385,1,0.667,1,"Clp1","RM"
"Rabggtb",0.590593634633517,0.220492237118576,1,1,1,"Rabggtb","RM"
"Nr2c1",0.590747574986548,-0.0328425977473321,1,0.333,1,"Nr2c1","RM"
"Rps19bp1",0.590968511157531,0.0339902054466565,1,1,1,"Rps19bp1","RM"
"Zfp729b",0.590998573015639,0.148640423524431,1,1,1,"Zfp729b","RM"
"Zscan18",0.591096398376041,-0.0231591934731501,1,0.333,1,"Zscan18","RM"
"Gm3604",0.591096398376041,-0.0231591934731501,1,0.333,1,"Gm3604","RM"
"Dnaaf5",0.591136214431715,0.0947258635232577,1,1,1,"Dnaaf5","RM"
"Agap3",0.591427270909626,-0.00567239907466099,1,1,1,"Agap3","RM"
"Vamp7",0.59153499298027,0.194075239742739,1,1,1,"Vamp7","RM"
"Ube2g2",0.591581110347704,0.024238825437974,1,1,1,"Ube2g2","RM"
"BC004004",0.591618658640262,0.26430465488262,1,1,1,"BC004004","RM"
"Cd80",0.592067617837069,0.065733604250755,1,0.333,1,"Cd80","RM"
"Slc26a11",0.592150526560416,0.0934857026381679,1,0.667,1,"Slc26a11","RM"
"Med9",0.592378356914616,0.00142886660671293,1,1,1,"Med9","RM"
"Hspbp1",0.59238278030455,0.0396220046307989,1,1,1,"Hspbp1","RM"
"Pomp",0.592481545785572,0.271849015381602,1,1,1,"Pomp","RM"
"1810062G17Rik",0.592508249781214,-0.0256805445892625,1,0.333,1,"1810062G17Rik","RM"
"Loxl2",0.592767470642596,0.0665899613116685,1,0,1,"Loxl2","RM"
"Gm10184",0.592767470642596,0.0665899613116685,1,0,1,"Gm10184","RM"
"Zfp329",0.593000108858612,0.196188647225032,1,1,1,"Zfp329","RM"
"Vkorc1l1",0.593193501624455,-0.00526653726601478,1,0.667,1,"Vkorc1l1","RM"
"Pitpna",0.593196927514859,0.270485508730198,1,1,1,"Pitpna","RM"
"Crybg2",0.59337403292046,-0.0376920497980151,1,0.667,1,"Crybg2","RM"
"Tlr6",0.593412690249171,-0.037816302643856,0.667,0.333,1,"Tlr6","RM"
"Asb13",0.593461730257318,0.192233277202225,1,1,1,"Asb13","RM"
"Hmg20b",0.593636578671456,0.0548147929310361,1,1,1,"Hmg20b","RM"
"Zfp683",0.593819149706818,-0.0230043593181242,1,0.667,1,"Zfp683","RM"
"1810041H14Rik",0.593836776194969,-0.0115888935733475,1,1,1,"1810041H14Rik","RM"
"Epc2",0.594362004175078,0.232338722042847,1,1,1,"Epc2","RM"
"Gm43964",0.594417578303116,-0.0236751445251424,0.667,0.333,1,"Gm43964","RM"
"Nyap1",0.594512031206188,0.0664159213403666,1,0,1,"Nyap1","RM"
"Hs1bp3",0.594512031206188,0.0664159213403666,1,0,1,"Hs1bp3","RM"
"1700023H06Rik",0.594512031206188,0.0664159213403666,1,0,1,"1700023H06Rik","RM"
"Lzts1",0.594569080311099,-0.0279453899991911,1,0.667,1,"Lzts1","RM"
"Jmjd4",0.594569594295726,-0.0360455343437831,1,0.333,1,"Jmjd4","RM"
"Ifnar2",0.594671126021967,0.0691375832813271,1,1,1,"Ifnar2","RM"
"Dhrs13os",0.59474637964451,-0.0375866268851364,0.667,0.333,1,"Dhrs13os","RM"
"Arv1",0.594864858112224,-0.0254811197596732,1,0.667,1,"Arv1","RM"
"Chuk",0.594936713485395,0.0149673706475836,1,1,1,"Chuk","RM"
"Csgalnact2",0.595641466714847,0.122060058608578,1,1,1,"Csgalnact2","RM"
"Socs6",0.595721355975699,-0.0101391002935578,1,1,1,"Socs6","RM"
"Timp1",0.59589703675432,0.0854496400490607,0.667,0,1,"Timp1","RM"
"Rchy1",0.595987549641461,0.0705970097423785,1,1,1,"Rchy1","RM"
"Srebf1",0.596254100531749,0.154904680864641,1,1,1,"Srebf1","RM"
"Cand2",0.596410560095157,-0.0275496381344227,1,0.667,1,"Cand2","RM"
"Zdhhc2",0.596546502163274,0.189303827395743,1,1,1,"Zdhhc2","RM"
"Prdm15",0.596553596578911,0.0947271712088962,1,0.667,1,"Prdm15","RM"
"Smim12",0.596666290929204,0.0249531929337019,1,1,1,"Smim12","RM"
"Ptpre",0.596781439900134,-0.0242702156104918,1,1,1,"Ptpre","RM"
"Hist1h2bp",0.596792589366094,0.0705523241834582,1,0,1,"Hist1h2bp","RM"
"Slc23a1",0.596841349000036,-0.0252117600188517,1,0.333,1,"Slc23a1","RM"
"Tmem33",0.597092634620573,0.202446090787675,1,1,1,"Tmem33","RM"
"Tfip11",0.597322829415988,0.155980530135678,1,1,1,"Tfip11","RM"
"Trp53",0.597777167443254,0.081817983206779,1,1,1,"Trp53","RM"
"Ermp1",0.597922248739054,0.15992204732198,1,1,1,"Ermp1","RM"
"Tab3",0.598339501971799,0.0962368626105545,1,1,1,"Tab3","RM"
"Wbp1l",0.598821215913859,0.229064587490256,1,1,1,"Wbp1l","RM"
