"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","tissue"
"Gng13",0.0473047313544701,0.945169753175381,1,1,1,"Gng13","LNG"
"Nfe2l2",0.0473344738834385,1.24004205674076,1,0.667,1,"Nfe2l2","LNG"
"Atp6v0c",0.0473899805905801,0.803741013774839,1,1,1,"Atp6v0c","LNG"
"Bclaf1",0.0478940158517572,-0.765426338476773,1,1,1,"Bclaf1","LNG"
"Pja1",0.0479027307065791,-1.023306659442,0,0.667,1,"Pja1","LNG"
"Clpx",0.0480270012676348,-1.03533313383017,0,1,1,"Clpx","LNG"
"Ptdss1",0.0480270012676348,-1.03533313383017,0,1,1,"Ptdss1","LNG"
"Crybg1",0.0485401494265912,0.946449089909263,1,1,1,"Crybg1","LNG"
"Spg21",0.0486656821333102,-1.11024995985423,0.333,1,1,"Spg21","LNG"
"Rbbp4",0.0494535503968151,-0.883815904742411,1,1,1,"Rbbp4","LNG"
"Zfp451",0.0497639372843733,-1.00976931280803,0,0.667,1,"Zfp451","LNG"
"Rap2c",0.0499855002778916,-1.23288662205758,0.333,1,1,"Rap2c","LNG"
"Sesn3",0.0505202425509816,-0.992119142651004,0.667,1,1,"Sesn3","LNG"
"Atp1a1",0.0507765581765816,0.789831958097206,1,1,1,"Atp1a1","LNG"
"Stip1",0.0513035172767452,-1.04010897824847,0.667,1,1,"Stip1","LNG"
"Rilpl2",0.0514058685074953,-1.12088310367478,0.333,1,1,"Rilpl2","LNG"
"3110056K07Rik",0.0517192730533755,-1.04482551994503,0.333,1,1,"3110056K07Rik","LNG"
"AU020206",0.0518549338005254,-1.11749999527402,0.667,1,1,"AU020206","LNG"
"Prps2",0.0523406490050866,-0.936517159007844,0.333,1,1,"Prps2","LNG"
"Stk38",0.0525429837422292,-0.920823502325207,1,1,1,"Stk38","LNG"
"Mrps15",0.0526295948061872,1.11214120152223,1,1,1,"Mrps15","LNG"
"Ak2",0.0529177848825221,-1.15223109412113,0.333,1,1,"Ak2","LNG"
"Mib1",0.0529512659137248,1.02393826412806,0.667,0,1,"Mib1","LNG"
"Atp5l",0.0529619173011687,0.630107740791571,1,1,1,"Atp5l","LNG"
"Mettl5",0.0534099378043669,-0.98206819750862,0,1,1,"Mettl5","LNG"
"Spin1",0.0534413831345203,-1.08260149858433,0.333,0.667,1,"Spin1","LNG"
"1110065P20Rik",0.0539800300346,-1.0419988002349,0,1,1,"1110065P20Rik","LNG"
"Cenpc1",0.0541314797527673,-0.974039518453397,0,1,1,"Cenpc1","LNG"
"Hacd3",0.0541314797527673,-0.974039518453397,0,1,1,"Hacd3","LNG"
"Ahsa1",0.054174707869492,-1.21121702342119,0.333,1,1,"Ahsa1","LNG"
"Tcf3",0.0542215844609875,-0.988983962792468,0,1,1,"Tcf3","LNG"
"Ttc33",0.0542215844609875,-0.988983962792468,0,1,1,"Ttc33","LNG"
"Psma3",0.0544146090743991,0.730597885853524,1,1,1,"Psma3","LNG"
"Tsc22d4",0.0544818521296858,-0.665031778078909,1,1,1,"Tsc22d4","LNG"
"Rmdn1",0.0545610493877223,1.0578135330992,1,0.333,1,"Rmdn1","LNG"
"Sptssa",0.0548137139514354,-0.739333283195814,1,1,1,"Sptssa","LNG"
"Mrpl24",0.0550424914048525,0.858683218693941,1,1,1,"Mrpl24","LNG"
"Gabarapl2",0.0555238670675325,0.749015982768453,1,1,1,"Gabarapl2","LNG"
"Ccnd1",0.0555888359370398,1.02459610470407,1,0.333,1,"Ccnd1","LNG"
"Glo1",0.0556532836538213,-1.02256327826016,0.333,1,1,"Glo1","LNG"
"Atp5e",0.0557595836020276,-0.332242188778391,1,1,1,"Atp5e","LNG"
"Rorc",0.055842435117146,-0.980993784780276,0,1,1,"Rorc","LNG"
"Snhg9",0.055842435117146,-0.980993784780276,0,1,1,"Snhg9","LNG"
"Rpl18a",0.0563950959681788,0.33512507981305,1,1,1,"Rpl18a","LNG"
"Anxa5",0.0567109042128817,0.895738333929871,1,1,1,"Anxa5","LNG"
"Gabarap",0.0567500428980304,0.609149690372571,1,1,1,"Gabarap","LNG"
"Cct7",0.0571844881967563,1.01949072920492,1,1,1,"Cct7","LNG"
"Fbxo3",0.0572521194584065,1.13366647445075,0.667,0.667,1,"Fbxo3","LNG"
"H2afz",0.0578634844137745,0.514807847413691,1,1,1,"H2afz","LNG"
"Golph3l",0.0580274729502962,-1.03379177395368,0.333,1,1,"Golph3l","LNG"
"Atrip",0.0581674504010393,-0.995866734461773,0,1,1,"Atrip","LNG"
"Zfp275",0.0581674504010393,-0.995866734461773,0,1,1,"Zfp275","LNG"
"Hist3h2ba",0.0584160133548689,1.07576747726398,1,0.333,1,"Hist3h2ba","LNG"
"Actg1",0.0590364575777949,0.417837438723303,1,1,1,"Actg1","LNG"
"Rpsa",0.0592015899201582,0.341377243123436,1,1,1,"Rpsa","LNG"
"Atxn2l",0.0593311771856916,-1.02636117713236,0.667,1,1,"Atxn2l","LNG"
"Cd200r4",0.060195037494067,-1.0037751879198,0,1,1,"Cd200r4","LNG"
"Gfi1",0.0601966484395408,1.01344521723674,1,0.667,1,"Gfi1","LNG"
"Sephs1",0.0603626602341462,0.963862543892189,0.667,0,1,"Sephs1","LNG"
"Ifitm1",0.0603626602341462,0.963862543892189,0.667,0,1,"Ifitm1","LNG"
"Rsrc1",0.0611872131860613,-1.04025756971655,0.667,1,1,"Rsrc1","LNG"
"Lsm5",0.0612592529860402,-0.935892512481599,1,1,1,"Lsm5","LNG"
"Sh3bgrl",0.0615843113640116,0.991160666841117,1,1,1,"Sh3bgrl","LNG"
"Gm42726",0.0617242124491098,0.979209200042222,0.667,0,1,"Gm42726","LNG"
"Rps2",0.0617573641765525,-0.238675082450007,1,1,1,"Rps2","LNG"
"Sqstm1",0.0619045717890131,-1.07074821908964,1,1,1,"Sqstm1","LNG"
"Tmod3",0.0620574959459714,0.908381442511915,1,1,1,"Tmod3","LNG"
"Tes",0.0620764327618363,-0.849538078851931,1,1,1,"Tes","LNG"
"Atp6v0b",0.0620840083097504,0.729965831779422,1,1,1,"Atp6v0b","LNG"
"Dnah8",0.0622213834882874,1.0442004227997,0.667,0.333,1,"Dnah8","LNG"
"Trgv2",0.0622532645733566,-1.11079064259801,0.667,1,1,"Trgv2","LNG"
"Samd4b",0.0624461574129154,-1.01199689549346,0,0.667,1,"Samd4b","LNG"
"Zfp62",0.0627247768323789,-1.1010638680279,0.333,1,1,"Zfp62","LNG"
"Mrps36",0.062829785232088,1.0856799287666,1,1,1,"Mrps36","LNG"
"Rnpc3",0.0629253372860664,-0.980238831781712,0.333,1,1,"Rnpc3","LNG"
"Esco1",0.0629384201363275,-1.02057912966157,0.667,1,1,"Esco1","LNG"
"Trappc2l",0.0632677210132803,-1.0738995544673,1,1,1,"Trappc2l","LNG"
"Ppp2ca",0.063680908082541,-0.79425537726134,1,1,1,"Ppp2ca","LNG"
"Mllt6",0.0641016165970434,-1.09150855035223,0.333,1,1,"Mllt6","LNG"
"Cox4i1",0.0642673846748648,0.473959149816808,1,1,1,"Cox4i1","LNG"
"Mdh1",0.064466399765165,0.644891706699335,1,1,1,"Mdh1","LNG"
"Ubxn4",0.0645011257036403,0.908009917740129,1,1,1,"Ubxn4","LNG"
"Rab10",0.0645748434056155,-0.817898842659936,1,1,1,"Rab10","LNG"
"Sytl1",0.0646651503366087,1.06631277528335,1,0.667,1,"Sytl1","LNG"
"Ss18l2",0.0647162648295502,-1.01514933442786,0,0.667,1,"Ss18l2","LNG"
"Mthfs",0.0652243161988543,-1.01231086137147,0.333,1,1,"Mthfs","LNG"
"Nudcd2",0.0654076284402719,-0.949309766648724,0,1,1,"Nudcd2","LNG"
"Dcaf17",0.0655117641873511,-1.0769649809186,0.333,1,1,"Dcaf17","LNG"
"Xrn2",0.0655694043151967,-0.844497051080658,1,1,1,"Xrn2","LNG"
"Rbms1",0.0657722591733603,-0.853757880688992,1,1,1,"Rbms1","LNG"
"4930522L14Rik",0.0660686128364594,-1.0606067281086,0.333,1,1,"4930522L14Rik","LNG"
"B9d2",0.0662174685684058,-0.941096173742569,0,1,1,"B9d2","LNG"
"H2-Aa",0.066229979933867,1.21050790297941,1,0.333,1,"H2-Aa","LNG"
"Arl5c",0.0664722110085273,-1.02066900699539,0.333,0.667,1,"Arl5c","LNG"
"Mief1",0.0665317168492345,-0.942200702401527,0,1,1,"Mief1","LNG"
"Dcun1d1",0.0666217098585631,-0.926761056317264,0,1,1,"Dcun1d1","LNG"
"Fxr1",0.0667559502888289,-0.914974358105887,1,1,1,"Fxr1","LNG"
"Tnfsf11",0.0674210108909048,-1.07779819513632,0.333,1,1,"Tnfsf11","LNG"
"Trim24",0.0675535219948933,1.04615677470689,1,0.667,1,"Trim24","LNG"
"Elovl1",0.0676653469083998,1.03560243413127,1,0.333,1,"Elovl1","LNG"
"Nmt2",0.0678974432501264,-1.0193996617975,0.333,1,1,"Nmt2","LNG"
"Swi5",0.068432079590257,0.940032914916797,1,1,1,"Swi5","LNG"
"Stk39",0.0685984581602407,-1.09503920605514,0.333,1,1,"Stk39","LNG"
"Hadhb",0.0692917832780052,-1.16470338708645,0.333,1,1,"Hadhb","LNG"
"Ost4",0.0696389048558965,-0.582861119531281,1,1,1,"Ost4","LNG"
"Pced1b",0.0696885347004649,-0.951876988547654,0,0.667,1,"Pced1b","LNG"
"Birc5",0.0698422547599773,0.963555519011366,0.667,1,1,"Birc5","LNG"
"Ppm1d",0.0698937054153046,-0.965965909191881,0,0.667,1,"Ppm1d","LNG"
"Cybc1",0.0698937054153046,-0.965965909191881,0,0.667,1,"Cybc1","LNG"
"Ergic1",0.0698937054153046,-0.965965909191881,0,0.667,1,"Ergic1","LNG"
"Igfbp7",0.0705880714454809,-1.04683295932234,0.333,1,1,"Igfbp7","LNG"
"Cep120",0.0706132722050445,0.955460397781556,1,0.333,1,"Cep120","LNG"
"Ccnd2",0.0709687644642474,-0.430125880193532,1,1,1,"Ccnd2","LNG"
"Cyb5a",0.0710216862382401,1.05032453071673,1,1,1,"Cyb5a","LNG"
"Nsfl1c",0.0714082936292614,0.991625862827366,1,1,1,"Nsfl1c","LNG"
"Arl3",0.0726061051348067,1.09620662001417,1,0.333,1,"Arl3","LNG"
"Eef1a1",0.0727508274029027,-0.128758151688429,1,1,1,"Eef1a1","LNG"
"Atg5",0.0728345050228206,-0.959764839826002,0.333,1,1,"Atg5","LNG"
"Rps26",0.0730722793561481,-0.199701980809039,1,1,1,"Rps26","LNG"
"Eif4h",0.0733911222563824,-0.948213392911226,1,1,1,"Eif4h","LNG"
"Sash3",0.0734289561461496,-1.04985024318543,0.667,1,1,"Sash3","LNG"
"1110038B12Rik",0.0735662411111676,-1.10499752392536,0.333,1,1,"1110038B12Rik","LNG"
"Med22",0.0739209134654647,0.96131445612224,0.667,0,1,"Med22","LNG"
"Usp3",0.0740023406787917,-1.03869530768709,0.667,1,1,"Usp3","LNG"
"Cmip",0.0740829651215622,1.13761009302339,1,0.667,1,"Cmip","LNG"
"Prc1",0.0741719455379125,0.933048870893721,0.667,0,1,"Prc1","LNG"
"Hist1h2ab",0.0741719455379125,0.933048870893721,0.667,0,1,"Hist1h2ab","LNG"
"Mettl1",0.0742584043817217,-0.986464818368783,0.667,1,1,"Mettl1","LNG"
"Yipf1",0.0742907320172211,-1.02954063130566,0.333,1,1,"Yipf1","LNG"
"Sde2",0.0743271770429318,1.18738335760826,1,0.667,1,"Sde2","LNG"
"Ccdc59",0.0744086725898581,-0.916901756704598,0.667,1,1,"Ccdc59","LNG"
"Card11",0.0746630741194223,1.00308385438194,1,1,1,"Card11","LNG"
"Osbp",0.0747373611896238,-1.05245669588089,0.333,1,1,"Osbp","LNG"
"4930532G15Rik",0.0749908851408689,-0.963423657976381,0,1,1,"4930532G15Rik","LNG"
"Pim2",0.0752836881128324,-0.984521722612495,0.333,1,1,"Pim2","LNG"
"Arhgap15",0.07558548723893,-0.743983799482503,1,1,1,"Arhgap15","LNG"
"Cdk11b",0.0760383060961952,0.940552732630533,1,1,1,"Cdk11b","LNG"
"Pkm",0.0761436765871347,0.755881523929529,1,1,1,"Pkm","LNG"
"Ssh2",0.0766113527983487,-0.742395895522364,1,1,1,"Ssh2","LNG"
"Dohh",0.0766123665326033,1.09362855248346,1,0.333,1,"Dohh","LNG"
"Pofut2",0.0766226822125664,-0.984245021162824,0.333,1,1,"Pofut2","LNG"
"Slc6a6",0.0766382670601007,1.1083700062284,1,0.667,1,"Slc6a6","LNG"
"Slc38a2",0.0767971945990969,0.712973583956678,1,1,1,"Slc38a2","LNG"
"Exoc6b",0.0770353357627939,0.933382375288548,0.667,0,1,"Exoc6b","LNG"
"Klk1",0.0770353357627939,0.933382375288548,0.667,0,1,"Klk1","LNG"
"Nedd1",0.0770378240686357,-0.979918571312304,0,0.667,1,"Nedd1","LNG"
"Actr10",0.0773601885384346,1.05759563337374,1,1,1,"Actr10","LNG"
"Dock1",0.0774295896860334,0.958106409264941,0.667,0,1,"Dock1","LNG"
"Naa20",0.0776785034630552,-1.11823459191632,0.333,1,1,"Naa20","LNG"
"Commd6",0.0784423297594861,1.18728190001531,1,0.667,1,"Commd6","LNG"
"Fam120b",0.0790962234107429,-1.05644382461212,0.667,1,1,"Fam120b","LNG"
"Socs3",0.0794971239998592,0.992982134893945,1,0.333,1,"Socs3","LNG"
"Nlk",0.0795712467543234,-1.02021414193766,0.333,1,1,"Nlk","LNG"
"Pigc",0.0797835812051424,-0.900063739786048,0,1,1,"Pigc","LNG"
"Znrf2",0.0801133541266165,-0.91903254502938,1,1,1,"Znrf2","LNG"
"Tmem42",0.0802284820163192,-0.915790193011509,0,1,1,"Tmem42","LNG"
"Rab1a",0.0802722594950658,-1.00602152333345,0.667,1,1,"Rab1a","LNG"
"Agpat5",0.0806413298810218,-1.04564458747309,0.333,1,1,"Agpat5","LNG"
"Zfp91",0.0806969148264156,0.817472634527724,1,1,1,"Zfp91","LNG"
"Gfpt1",0.0807785007884741,-0.908513600909171,0,1,1,"Gfpt1","LNG"
"Gm49359",0.0807785007884741,-0.908513600909171,0,1,1,"Gm49359","LNG"
"Tuba1a",0.0811114710951875,0.863259968635794,1,1,1,"Tuba1a","LNG"
"Psmg4",0.0811294554779439,-1.15810277607413,0.333,1,1,"Psmg4","LNG"
"Larp4",0.0814344717407972,-1.05255563667972,0.667,1,1,"Larp4","LNG"
"Selenop",0.0816405191199353,-0.808349761849579,1,1,1,"Selenop","LNG"
"Gm2a",0.0827250847049534,-1.10632761515838,0.333,1,1,"Gm2a","LNG"
"Rps27l",0.082767931197531,0.754750745084698,1,1,1,"Rps27l","LNG"
"Cd200r1",0.0828078036266408,-1.05876245161465,0.333,1,1,"Cd200r1","LNG"
"Stoml3",0.0828399791882537,0.833098299140327,1,1,1,"Stoml3","LNG"
"S100a5",0.0828399791882537,0.833098299140327,1,1,1,"S100a5","LNG"
"Gid8",0.0833566207533576,-0.925644638973588,0,0.667,1,"Gid8","LNG"
"Rufy2",0.0833566207533576,-0.925644638973588,0,0.667,1,"Rufy2","LNG"
"Hnrnpul1",0.0835654573282817,-0.917796829983481,1,1,1,"Hnrnpul1","LNG"
"Pex14",0.0839220160037087,-0.9230302679141,0,1,1,"Pex14","LNG"
"Txndc17",0.0839292781532307,-0.811942629556944,1,1,1,"Txndc17","LNG"
"Ints3",0.0840359141874187,0.862830363433964,1,0,1,"Ints3","LNG"
"Myd88",0.0840359141874187,0.862830363433964,1,0,1,"Myd88","LNG"
"Hrh2",0.084218062731708,0.948725039181079,0.667,0,1,"Hrh2","LNG"
"Glipr1",0.0842526423309462,-1.01000007385115,0.667,1,1,"Glipr1","LNG"
"Dusp11",0.0845323757449493,-0.718038379777709,1,1,1,"Dusp11","LNG"
"Tmco1",0.0845729147832907,-0.797275740909167,1,1,1,"Tmco1","LNG"
"Ppp1r18",0.0846065611117858,-0.716986115505858,1,1,1,"Ppp1r18","LNG"
"Nolc1",0.0849484482078688,-1.07692543205845,0.667,1,1,"Nolc1","LNG"
"Lipa",0.0849676359647363,-0.911154386869997,0,0.667,1,"Lipa","LNG"
"Snx6",0.0850178957320897,-0.994702204768198,0.667,1,1,"Snx6","LNG"
"Gpr68",0.0853880277597177,0.946811382723705,0.667,1,1,"Gpr68","LNG"
"Cdk17",0.0854613080099292,-1.029511828574,0.667,1,1,"Cdk17","LNG"
"Runx2",0.0858346871112562,0.850525142939208,0.667,0.667,1,"Runx2","LNG"
"Ggact",0.0858437402870062,-0.914665250273085,0,1,1,"Ggact","LNG"
"Dynll2",0.0862979446276019,1.60027172206881,1,0.667,1,"Dynll2","LNG"
"Serp1",0.0863643520335833,-0.825551227818375,1,1,1,"Serp1","LNG"
"Xcl1",0.0864045580082275,-1.08833203890188,1,1,1,"Xcl1","LNG"
"Tex261",0.0866896176615495,-0.954817743933651,1,1,1,"Tex261","LNG"
"Vps37b",0.086797891204949,0.807932917364352,1,1,1,"Vps37b","LNG"
"Ints6",0.0868565183491035,-0.975889939133589,0.333,1,1,"Ints6","LNG"
"Cks2",0.0869657567204137,0.974222234951997,0.667,1,1,"Cks2","LNG"
"Fam78a",0.0871151132899619,-1.0132932503604,0.667,1,1,"Fam78a","LNG"
"2810001G20Rik",0.0871624522145345,-0.922352031645235,0.333,1,1,"2810001G20Rik","LNG"
"Znrf1",0.0874331288903641,-0.80166671017126,1,1,1,"Znrf1","LNG"
"Klf2",0.0875074425973648,-0.567965747515895,1,1,1,"Klf2","LNG"
"Slfn5",0.0877445812054909,-0.884714249585506,0.667,0.667,1,"Slfn5","LNG"
"P4hb",0.0879351889092235,-0.940566961325891,0.667,1,1,"P4hb","LNG"
"Sec61a1",0.087968596548571,-0.982388436589439,0.333,1,1,"Sec61a1","LNG"
"Ago3",0.0883041917377476,-0.93134706307562,0,1,1,"Ago3","LNG"
"Klhdc2",0.0883041917377476,-0.93134706307562,0,1,1,"Klhdc2","LNG"
"Cox7a2l",0.0883779106059317,0.568701123405304,1,1,1,"Cox7a2l","LNG"
"Mkrn1",0.0886278906878257,-0.876295824437022,0.667,1,1,"Mkrn1","LNG"
"Nifk",0.0888297445322803,-1.1147645101174,0.333,1,1,"Nifk","LNG"
"Ywhaq",0.0891222853243275,0.627037534827148,1,1,1,"Ywhaq","LNG"
"Cep295",0.0895540207264751,1.01824239744168,1,0.667,1,"Cep295","LNG"
"Gm2682",0.0897290096828262,-0.757561870427955,1,1,1,"Gm2682","LNG"
"Gas7",0.0897570916486125,0.920882147998921,0.667,0,1,"Gas7","LNG"
"Socs7",0.0897570916486125,0.920882147998921,0.667,0,1,"Socs7","LNG"
"Kdm4c",0.090077307011604,0.96723396909427,1,0.333,1,"Kdm4c","LNG"
"Polg",0.090108362362049,0.716573509368229,1,0.333,1,"Polg","LNG"
"Lpp",0.0904876738883395,-1.04327764857372,0.333,1,1,"Lpp","LNG"
"Arpc4",0.0905073561700906,0.764034883643683,1,1,1,"Arpc4","LNG"
"Ski",0.0906570805430101,-0.893433000596746,0.667,1,1,"Ski","LNG"
"Stx6",0.0906710135829937,-1.07584878234568,0.333,1,1,"Stx6","LNG"
"Alkbh8",0.0908161190380548,-0.999518735867475,0.333,1,1,"Alkbh8","LNG"
"Wdr82",0.0912258189143889,-1.16278764039131,0.333,1,1,"Wdr82","LNG"
"Ndufb1-ps",0.0914268776296933,0.588751639002272,1,1,1,"Ndufb1-ps","LNG"
"Txnl1",0.0914687192027233,0.94469248412085,1,1,1,"Txnl1","LNG"
"Psmd3",0.0914911921407841,-1.04413054168616,0.333,1,1,"Psmd3","LNG"
"Ugp2",0.091560900378725,-1.05885313134058,0.333,1,1,"Ugp2","LNG"
"Adnp",0.0917203616620837,-0.980822812080969,0.333,1,1,"Adnp","LNG"
"Snw1",0.0921258772686411,-0.780723595474917,1,1,1,"Snw1","LNG"
"Prpf4b",0.0923296083419484,0.758882977588298,1,1,1,"Prpf4b","LNG"
"Ylpm1",0.0923506036889995,-0.895931743109091,0.333,1,1,"Ylpm1","LNG"
"Chd2",0.0924335069897095,-0.594769866357284,1,1,1,"Chd2","LNG"
"Sdhaf1",0.09279472810655,-0.837849908541415,0.333,1,1,"Sdhaf1","LNG"
"Por",0.0932750405189656,0.974251843264382,1,0.667,1,"Por","LNG"
"Tmem126a",0.0933389440995047,1.02703686711525,1,0.667,1,"Tmem126a","LNG"
"Dnajc14",0.0937259420260961,-1.00605963780329,0.333,1,1,"Dnajc14","LNG"
"Samm50",0.0939462354180826,0.944136025474251,1,1,1,"Samm50","LNG"
"Cep97",0.0941052797725785,-0.910233760388745,0.333,1,1,"Cep97","LNG"
"Cnih4",0.0941663648192025,-1.01849722605392,0.667,1,1,"Cnih4","LNG"
"Emd",0.0942526418383864,-0.963522833968363,0.667,1,1,"Emd","LNG"
"mt-Atp8",0.0943079710911192,0.710392874977929,1,1,1,"mt-Atp8","LNG"
"Pgp",0.0948389913722685,0.825898767073846,1,1,1,"Pgp","LNG"
"Taldo1",0.0955013588658555,0.633722869615589,1,1,1,"Taldo1","LNG"
"Lmnb1",0.0959403588856071,0.879758074061504,0.667,1,1,"Lmnb1","LNG"
"Mphosph6",0.0961144226417833,0.973296812935559,1,0.667,1,"Mphosph6","LNG"
"Gm26802",0.0961994557196453,-0.972592961947703,0,0.667,1,"Gm26802","LNG"
"Nfyb",0.0963102028785012,-0.87803255694048,0.667,1,1,"Nfyb","LNG"
"Rps7",0.0965369131606751,-0.11554558868851,1,1,1,"Rps7","LNG"
"Scp2",0.0969195875578428,0.828757485646567,1,1,1,"Scp2","LNG"
"Gm26740",0.0970599434301582,-0.872380500616638,0.667,1,1,"Gm26740","LNG"
"Rsrc2",0.0970612599151728,-0.766763826207861,1,1,1,"Rsrc2","LNG"
"Mogs",0.0970822423159797,-0.916822793152348,0.333,1,1,"Mogs","LNG"
"Sidt2",0.0973371951300165,-0.955298003517169,0.333,1,1,"Sidt2","LNG"
"Cks1b",0.0976703745060995,0.831053354769184,0.667,0.667,1,"Cks1b","LNG"
"Eif3g",0.0978823345421579,-0.841811346599818,1,1,1,"Eif3g","LNG"
"Ankrd39",0.0980123126179379,-0.874021056925919,0,1,1,"Ankrd39","LNG"
"S1pr4",0.0980123126179379,-0.874021056925919,0,1,1,"S1pr4","LNG"
"Cep19",0.0980123126179379,-0.874021056925919,0,1,1,"Cep19","LNG"
"Gm20559",0.0980736102926427,-0.902326261006898,0.667,1,1,"Gm20559","LNG"
"Srebf2",0.0981776338732796,-0.956673315864575,0.667,1,1,"Srebf2","LNG"
"Rab27a",0.098197853029997,1.123793317952,1,0.333,1,"Rab27a","LNG"
"Pycard",0.0982926431733293,0.745346973417359,1,1,1,"Pycard","LNG"
"Rad21",0.098498322789322,1.06084371540565,1,0.667,1,"Rad21","LNG"
"1700021F05Rik",0.0984993698954423,0.960004989641741,1,0.333,1,"1700021F05Rik","LNG"
"Cd93",0.0985931743976813,1.06232182493405,0.667,0.333,1,"Cd93","LNG"
"Adgre5",0.0989024264944682,-0.884908310970801,1,1,1,"Adgre5","LNG"
"Zfp746",0.0993015723561512,-0.951989020074965,0.333,1,1,"Zfp746","LNG"
"Eri1",0.0993314615216704,-0.872863055338582,0,1,1,"Eri1","LNG"
"S100a6",0.0996205929138601,0.367689189575783,1,1,1,"S100a6","LNG"
"Gpr174",0.0998161161469947,0.841014432070756,1,1,1,"Gpr174","LNG"
"Notch1",0.0999398943306966,-0.968365033472836,0.333,1,1,"Notch1","LNG"
"Nup88",0.100057297243248,-0.915527446948256,0.667,1,1,"Nup88","LNG"
"Wdr12",0.100100389211182,-0.850254366938871,0,1,1,"Wdr12","LNG"
"Ppp1r12b",0.100100389211182,-0.850254366938871,0,1,1,"Ppp1r12b","LNG"
"Commd9",0.100180505735071,-0.884163965412173,0,0.667,1,"Commd9","LNG"
"Smarcd2",0.100537932695084,-0.957503036636214,0.333,1,1,"Smarcd2","LNG"
"Ccdc34",0.100567487156025,0.896959519515671,1,0.667,1,"Ccdc34","LNG"
"Pip5k1b",0.100685519365166,0.919770272870431,0.667,0.333,1,"Pip5k1b","LNG"
"Hmgn1",0.100894133612883,0.855487855544218,1,1,1,"Hmgn1","LNG"
"Neat1",0.101250369340135,0.771354060648104,1,1,1,"Neat1","LNG"
"Srp19",0.101449772459432,-0.859754045539963,1,1,1,"Srp19","LNG"
"Nr4a3",0.101523856823834,-0.898433920260628,0.667,1,1,"Nr4a3","LNG"
"Rbm42",0.101589913469776,1.00620630358696,1,1,1,"Rbm42","LNG"
"Lilr4b",0.10197106494638,-0.898926462390804,0,0.667,1,"Lilr4b","LNG"
"Glyr1",0.101973361702736,-0.885666709582921,0.667,1,1,"Glyr1","LNG"
"Tgfbr1",0.102238476577686,0.879931956256104,1,0.333,1,"Tgfbr1","LNG"
"Agap3",0.102238476577686,0.879931956256104,1,0.333,1,"Agap3","LNG"
"Tmem11",0.102238476577686,0.879931956256104,1,0.333,1,"Tmem11","LNG"
"Fgd3",0.102285582611136,-0.924395386622604,0.333,1,1,"Fgd3","LNG"
"Lrrc58",0.102636635982995,-1.00582278557999,0.667,1,1,"Lrrc58","LNG"
"Snx12",0.102735472652675,-1.01818529028747,0.333,1,1,"Snx12","LNG"
"Ncoa6",0.102816724445663,-0.866530156525717,0,1,1,"Ncoa6","LNG"
"Pip5k1c",0.102816724445663,-0.866530156525717,0,1,1,"Pip5k1c","LNG"
"Acbd6",0.102825765234125,-0.898941016669006,0.667,1,1,"Acbd6","LNG"
"H2-Q7",0.102969619745621,-0.371857989009492,1,1,1,"H2-Q7","LNG"
"Itga1",0.10298063961155,-0.870578052980618,0.667,1,1,"Itga1","LNG"
"Rnaseh2b",0.103146034669788,0.993907987836665,1,0.333,1,"Rnaseh2b","LNG"
"Rrbp1",0.103441624606902,0.911679164913772,1,1,1,"Rrbp1","LNG"
"Med21",0.103470521160964,-0.964505295848994,0.333,1,1,"Med21","LNG"
"Psmb5",0.103753093354625,0.715543248367564,1,1,1,"Psmb5","LNG"
"Mgst2",0.103888780234735,-1.03275634653474,0.333,1,1,"Mgst2","LNG"
"Wbp4",0.10404333066105,-0.840430518320947,0.667,1,1,"Wbp4","LNG"
"Yipf4",0.104065607523711,-0.892650525872399,0.667,1,1,"Yipf4","LNG"
"Clpb",0.104190010726039,0.812723980248862,1,0,1,"Clpb","LNG"
"Rpl34",0.104222050160383,-0.124723395895198,1,1,1,"Rpl34","LNG"
"9930021J03Rik",0.104273951707177,-0.835333808040436,0.333,1,1,"9930021J03Rik","LNG"
"Arf6",0.104356328737148,-0.970017234491482,0.667,1,1,"Arf6","LNG"
"Erap1",0.10475230437966,-1.04093541715178,0.333,1,1,"Erap1","LNG"
"Rnasek",0.105000448953444,0.558484337500007,1,1,1,"Rnasek","LNG"
"Rps25",0.105060220640439,-0.164432899521924,1,1,1,"Rps25","LNG"
"Rmnd5a",0.105365068511498,1.17699311906876,1,0.667,1,"Rmnd5a","LNG"
"Mrps7",0.105530823267198,-0.857593934009533,0.333,1,1,"Mrps7","LNG"
"Orc6",0.105688833339519,-1.16353317040547,0.333,1,1,"Orc6","LNG"
"Fundc2",0.105743533546932,-0.881992026286749,0.667,1,1,"Fundc2","LNG"
"Dmac1",0.105950022306946,-0.960776975762376,0.667,1,1,"Dmac1","LNG"
"Bri3bp",0.10609449882666,-0.864427242667348,0.333,1,1,"Bri3bp","LNG"
"Zfp654",0.10609449882666,-0.864427242667348,0.333,1,1,"Zfp654","LNG"
"Ptpn9",0.106135743908064,0.863290770215142,1,0.667,1,"Ptpn9","LNG"
"Taf4b",0.106198941300965,0.947699397582162,1,0.333,1,"Taf4b","LNG"
"Smg7",0.106278876392536,-0.904125921174079,0.333,1,1,"Smg7","LNG"
"Gm7072",0.10650975021138,-0.88888717296865,0,1,1,"Gm7072","LNG"
